product_primary_name,processing_periods_name,facility_type_name,quantity_requested,quantity_approved,pack_size,dispensing_unit,allocation_gap
ACT-AD,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ITN,2024-08-01,HEALTH CENTER,,770.0,50,PIECE,770.0
ART-SUP,2024-05-01,HEALTH CENTER,827.0,1.0,2,CAPSULE,-826.0
RDT,2025-08-01,HEALTH CENTER,1255.0,93.0,25,PIECE,-1162.0
ACT-GC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-05-01,HEALTH CENTER,579.0,23.0,30,BLISTER,-556.0
QUIN,2025-02-01,HEALTH CENTER,1036.0,0.0,1000,TABLET,-1036.0
ACT-GC,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
RDT,2025-08-01,HEALTH CENTER,,0.0,25,PIECE,0.0
PYRA-SAC,2025-05-01,HEALTH CENTER,,231.0,1,SACHET,231.0
ART-INJ,2024-08-01,HEALTH CENTER,,7.0,5,VIAL,7.0
ACT-GC,2024-08-01,HEALTH CENTER,219.0,0.0,30,BLISTER,-219.0
ART-SUP,2024-02-01,HEALTH CENTER,,7987.0,2,CAPSULE,7987.0
PYRA-SAC,2025-11-01,HEALTH CENTER,,18.0,1,SACHET,18.0
ART-INJ,2025-08-01,HEALTH CENTER,,104.0,5,VIAL,104.0
SP,2025-05-01,HEALTH CENTER,,298.0,1000,TABLET,298.0
ACT-GC,2025-11-01,HEALTH CENTER,,6.0,30,BLISTER,6.0
ART-SUP,2025-02-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ART-SUP,2025-08-01,HEALTH CENTER,695.0,6839.0,2,CAPSULE,6144.0
ART-SUP,2024-11-01,HEALTH CENTER,,167.0,2,CAPSULE,167.0
ACT-AD,2025-11-01,HEALTH CENTER,830.0,227.0,30,BLISTER,-603.0
ACT-AD,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
QUIN,2024-05-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ACT-GC,2025-11-01,HEALTH CENTER,,3046.0,30,BLISTER,3046.0
ART-SUP,2024-11-01,HEALTH CENTER,,10.0,2,CAPSULE,10.0
SP,2025-02-01,HEALTH CENTER,,161.0,1000,TABLET,161.0
ART-SUP,2025-05-01,HEALTH CENTER,,24.0,2,CAPSULE,24.0
RDT,2025-11-01,HEALTH CENTER,,0.0,25,PIECE,0.0
PYRA-COMP,2024-08-01,DISTRICT HOSPITAL,561.0,1265.0,1,TABLET,704.0
QUIN,2025-08-01,HEALTH CENTER,,1253.0,1000,TABLET,1253.0
QUIN,2025-05-01,HEALTH CENTER,512.0,842.0,1000,TABLET,330.0
ACT-AD,2025-08-01,HEALTH CENTER,1335.0,12407.0,30,BLISTER,11072.0
PYRA-SAC,2024-05-01,HEALTH CENTER,1731.0,7.0,1,SACHET,-1724.0
ACT-GC,2024-11-01,HEALTH CENTER,,10.0,30,BLISTER,10.0
PYRA-SAC,2025-08-01,HEALTH CENTER,,42.0,1,SACHET,42.0
ACT-AD,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
RDT,2025-11-01,HEALTH CENTER,,18123.0,25,PIECE,18123.0
SP,2025-05-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
SP,2024-05-01,HEALTH CENTER,921.0,1255.0,1000,TABLET,334.0
ITN,2024-08-01,HEALTH CENTER,,17046.0,50,PIECE,17046.0
ACT-AD,2024-02-01,HEALTH CENTER,1268.0,0.0,30,BLISTER,-1268.0
ITN,2024-05-01,HEALTH CENTER,1656.0,72.0,50,PIECE,-1584.0
RDT,2025-11-01,HEALTH CENTER,,0.0,25,PIECE,0.0
ART-SUP,2024-05-01,HEALTH CENTER,1019.0,2227.0,2,CAPSULE,1208.0
ART-SUP,2024-11-01,HEALTH CENTER,,26.0,2,CAPSULE,26.0
ACT-SC,2025-02-01,HEALTH CENTER,1856.0,6458.0,30,BLISTER,4602.0
ITN,2024-02-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ART-INJ,2024-11-01,HEALTH CENTER,,0.0,5,VIAL,0.0
SP,2025-05-01,HEALTH CENTER,,1171.0,1000,TABLET,1171.0
QUIN,2025-11-01,HEALTH CENTER,838.0,90.0,1000,TABLET,-748.0
RDT,2024-02-01,REGIONAL HOSPITAL,,28.0,25,PIECE,28.0
PYRA-SAC,2025-11-01,HEALTH CENTER,,681.0,1,SACHET,681.0
ACT-INF,2024-05-01,HEALTH CENTER,,10.0,30,BLISTER,10.0
ART-INJ,2024-11-01,HEALTH CENTER,1395.0,2.0,5,VIAL,-1393.0
SP,2024-02-01,HEALTH CENTER,,5.0,1000,TABLET,5.0
ART-SUP,2024-05-01,HEALTH CENTER,,52.0,2,CAPSULE,52.0
ART-INJ,2024-05-01,HEALTH CENTER,,0.0,5,VIAL,0.0
PYRA-SAC,2025-05-01,HEALTH CENTER,,0.0,1,SACHET,0.0
RDT,2025-02-01,HEALTH CENTER,,5.0,25,PIECE,5.0
ACT-INF,2024-08-01,HEALTH CENTER,,1509.0,30,BLISTER,1509.0
SP,2025-05-01,HEALTH CENTER,590.0,1327.0,1000,TABLET,737.0
PYRA-COMP,2025-02-01,DISTRICT HOSPITAL,,140.0,1,TABLET,140.0
QUIN,2025-11-01,HEALTH CENTER,,840.0,1000,TABLET,840.0
QUIN,2024-05-01,HEALTH CENTER,,1.0,1000,TABLET,1.0
ITN,2025-05-01,HEALTH CENTER,1247.0,0.0,50,PIECE,-1247.0
ACT-AD,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
QUIN,2025-02-01,REGIONAL HOSPITAL,263.0,0.0,1000,TABLET,-263.0
ACT-INF,2025-05-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-SC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2025-05-01,HEALTH CENTER,,454.0,2,CAPSULE,454.0
ACT-GC,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2024-08-01,HEALTH CENTER,860.0,400.0,5,VIAL,-460.0
ACT-AD,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
SP,2025-02-01,HEALTH CENTER,521.0,1691.0,1000,TABLET,1170.0
ITN,2024-08-01,HEALTH CENTER,,2066.0,50,PIECE,2066.0
ART-INJ,2025-05-01,HEALTH CENTER,481.0,1171.0,5,VIAL,690.0
RDT,2025-11-01,HEALTH CENTER,,0.0,25,PIECE,0.0
PYRA-COMP,2024-02-01,HEALTH CENTER,,0.0,1,TABLET,0.0
ACT-GC,2024-11-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-AD,2024-05-01,HEALTH CENTER,,535.0,30,BLISTER,535.0
SP,2025-08-01,HEALTH CENTER,,9.0,1000,TABLET,9.0
ACT-SC,2024-05-01,HEALTH CENTER,412.0,0.0,30,BLISTER,-412.0
RDT,2024-02-01,HEALTH CENTER,,116.0,25,PIECE,116.0
ITN,2025-08-01,HEALTH CENTER,,91.0,50,PIECE,91.0
ART-INJ,2025-08-01,HEALTH CENTER,,5067.0,5,VIAL,5067.0
ITN,2024-11-01,HEALTH CENTER,,2596.0,50,PIECE,2596.0
ACT-SC,2024-05-01,DISTRICT HOSPITAL,,6124.0,30,BLISTER,6124.0
PYRA-COMP,2024-02-01,HEALTH CENTER,,0.0,1,TABLET,0.0
ACT-AD,2024-08-01,HEALTH CENTER,1210.0,1812.0,30,BLISTER,602.0
ACT-INF,2024-05-01,HEALTH CENTER,,2434.0,30,BLISTER,2434.0
ART-INJ,2025-05-01,HEALTH CENTER,,65.0,5,VIAL,65.0
ACT-SC,2025-05-01,HEALTH CENTER,,427.0,30,BLISTER,427.0
PYRA-SAC,2024-11-01,HEALTH CENTER,,1.0,1,SACHET,1.0
ACT-INF,2024-08-01,HEALTH CENTER,,2641.0,30,BLISTER,2641.0
ART-INJ,2025-05-01,HEALTH CENTER,610.0,159.0,5,VIAL,-451.0
ART-INJ,2024-02-01,DISTRICT HOSPITAL,,0.0,5,VIAL,0.0
ACT-INF,2024-05-01,HEALTH CENTER,,268.0,30,BLISTER,268.0
ACT-AD,2024-05-01,HEALTH CENTER,677.0,0.0,30,BLISTER,-677.0
RDT,2024-05-01,HEALTH CENTER,,5109.0,25,PIECE,5109.0
ART-SUP,2024-05-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
QUIN,2024-05-01,HEALTH CENTER,,54.0,1000,TABLET,54.0
ART-INJ,2025-02-01,HEALTH CENTER,527.0,7513.0,5,VIAL,6986.0
QUIN,2024-05-01,HEALTH CENTER,,8.0,1000,TABLET,8.0
ART-SUP,2024-05-01,DISTRICT HOSPITAL,,7.0,2,CAPSULE,7.0
ART-SUP,2025-08-01,HEALTH CENTER,,527.0,2,CAPSULE,527.0
QUIN,2024-11-01,HEALTH CENTER,,6.0,1000,TABLET,6.0
PYRA-SAC,2025-08-01,HEALTH CENTER,,2756.0,1,SACHET,2756.0
ITN,2025-05-01,HEALTH CENTER,,1302.0,50,PIECE,1302.0
ART-SUP,2025-05-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
QUIN,2025-08-01,HEALTH CENTER,,98.0,1000,TABLET,98.0
ACT-SC,2025-11-01,HEALTH CENTER,,8.0,30,BLISTER,8.0
ART-INJ,2024-11-01,DISTRICT HOSPITAL,,0.0,5,VIAL,0.0
ART-SUP,2025-08-01,HEALTH CENTER,498.0,184.0,2,CAPSULE,-314.0
RDT,2024-11-01,HEALTH CENTER,1098.0,557.0,25,PIECE,-541.0
ART-INJ,2024-05-01,HEALTH CENTER,737.0,0.0,5,VIAL,-737.0
ACT-GC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-11-01,HEALTH CENTER,,193.0,30,BLISTER,193.0
ACT-GC,2025-11-01,DISTRICT HOSPITAL,995.0,227.0,30,BLISTER,-768.0
ACT-GC,2024-05-01,HEALTH CENTER,351.0,0.0,30,BLISTER,-351.0
ACT-SC,2024-11-01,HEALTH CENTER,716.0,870.0,30,BLISTER,154.0
ACT-INF,2025-08-01,DISTRICT HOSPITAL,498.0,4186.0,30,BLISTER,3688.0
ACT-AD,2025-02-01,HEALTH CENTER,557.0,0.0,30,BLISTER,-557.0
SP,2025-08-01,DISTRICT HOSPITAL,,133.0,1000,TABLET,133.0
ART-SUP,2024-02-01,HEALTH CENTER,417.0,0.0,2,CAPSULE,-417.0
PYRA-COMP,2025-11-01,DISTRICT HOSPITAL,,2626.0,1,TABLET,2626.0
ART-SUP,2025-02-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
RDT,2024-11-01,HEALTH CENTER,,120.0,25,PIECE,120.0
PYRA-SAC,2024-02-01,HEALTH CENTER,522.0,0.0,1,SACHET,-522.0
ACT-GC,2024-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
PYRA-COMP,2024-11-01,HEALTH CENTER,,8946.0,1,TABLET,8946.0
ITN,2025-05-01,HEALTH CENTER,880.0,6707.0,50,PIECE,5827.0
QUIN,2024-08-01,HEALTH CENTER,,2.0,1000,TABLET,2.0
ART-SUP,2024-08-01,HEALTH CENTER,,13.0,2,CAPSULE,13.0
ART-INJ,2024-08-01,HEALTH CENTER,,677.0,5,VIAL,677.0
ACT-GC,2025-05-01,HEALTH CENTER,519.0,0.0,30,BLISTER,-519.0
ACT-INF,2024-02-01,HEALTH CENTER,493.0,200.0,30,BLISTER,-293.0
SP,2025-11-01,HEALTH CENTER,,74.0,1000,TABLET,74.0
ITN,2025-05-01,HEALTH CENTER,794.0,12487.0,50,PIECE,11693.0
ACT-SC,2024-02-01,HEALTH CENTER,,2211.0,30,BLISTER,2211.0
SP,2024-11-01,HEALTH CENTER,,491.0,1000,TABLET,491.0
ART-SUP,2024-02-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ART-SUP,2025-05-01,HEALTH CENTER,,293.0,2,CAPSULE,293.0
PYRA-COMP,2025-11-01,HEALTH CENTER,,77.0,1,TABLET,77.0
ITN,2025-05-01,HEALTH CENTER,,5485.0,50,PIECE,5485.0
ACT-AD,2025-05-01,HEALTH CENTER,1116.0,9.0,30,BLISTER,-1107.0
PYRA-COMP,2024-02-01,HEALTH CENTER,,3117.0,1,TABLET,3117.0
RDT,2024-08-01,HEALTH CENTER,761.0,2147.0,25,PIECE,1386.0
PYRA-SAC,2024-08-01,DISTRICT HOSPITAL,,0.0,1,SACHET,0.0
ART-SUP,2025-02-01,HEALTH CENTER,,9.0,2,CAPSULE,9.0
ART-INJ,2024-11-01,HEALTH CENTER,,0.0,5,VIAL,0.0
SP,2025-11-01,HEALTH CENTER,319.0,2.0,1000,TABLET,-317.0
RDT,2025-05-01,HEALTH CENTER,,145.0,25,PIECE,145.0
ITN,2024-05-01,HEALTH CENTER,,49.0,50,PIECE,49.0
PYRA-COMP,2025-05-01,HEALTH CENTER,,0.0,1,TABLET,0.0
ACT-AD,2024-08-01,HEALTH CENTER,,28.0,30,BLISTER,28.0
ACT-GC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-02-01,HEALTH CENTER,,27.0,30,BLISTER,27.0
RDT,2024-02-01,HEALTH CENTER,504.0,3006.0,25,PIECE,2502.0
ART-INJ,2024-11-01,REGIONAL HOSPITAL,,33.0,5,VIAL,33.0
ACT-AD,2025-11-01,HEALTH CENTER,,72.0,30,BLISTER,72.0
RDT,2024-05-01,HEALTH CENTER,,17.0,25,PIECE,17.0
PYRA-COMP,2025-08-01,HEALTH CENTER,,1228.0,1,TABLET,1228.0
ART-SUP,2025-08-01,HEALTH CENTER,,37.0,2,CAPSULE,37.0
ACT-INF,2025-11-01,HEALTH CENTER,,49.0,30,BLISTER,49.0
ACT-GC,2024-11-01,HEALTH CENTER,543.0,3.0,30,BLISTER,-540.0
ACT-GC,2025-08-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
QUIN,2025-05-01,HEALTH CENTER,892.0,707.0,1000,TABLET,-185.0
ART-INJ,2024-08-01,HEALTH CENTER,,2685.0,5,VIAL,2685.0
ART-INJ,2024-02-01,HEALTH CENTER,,2.0,5,VIAL,2.0
ART-SUP,2024-11-01,HEALTH CENTER,,408.0,2,CAPSULE,408.0
ART-SUP,2025-08-01,HEALTH CENTER,,3523.0,2,CAPSULE,3523.0
SP,2024-08-01,HEALTH CENTER,178.0,0.0,1000,TABLET,-178.0
PYRA-COMP,2024-02-01,HEALTH CENTER,,583.0,1,TABLET,583.0
ACT-AD,2025-08-01,HEALTH CENTER,,2176.0,30,BLISTER,2176.0
ACT-AD,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2025-08-01,HEALTH CENTER,,0.0,5,VIAL,0.0
ACT-INF,2024-02-01,HEALTH CENTER,746.0,0.0,30,BLISTER,-746.0
ACT-SC,2024-08-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ART-INJ,2025-05-01,HEALTH CENTER,113.0,192.0,5,VIAL,79.0
SP,2025-02-01,HEALTH CENTER,,2048.0,1000,TABLET,2048.0
ACT-AD,2025-02-01,HEALTH CENTER,642.0,622.0,30,BLISTER,-20.0
ACT-SC,2024-11-01,HEALTH CENTER,,39.0,30,BLISTER,39.0
ART-SUP,2024-11-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ACT-INF,2025-02-01,HEALTH CENTER,287.0,7.0,30,BLISTER,-280.0
ART-INJ,2025-05-01,HEALTH CENTER,1080.0,461.0,5,VIAL,-619.0
ACT-AD,2025-11-01,REGIONAL HOSPITAL,1245.0,0.0,30,BLISTER,-1245.0
PYRA-COMP,2025-02-01,HEALTH CENTER,,10209.0,1,TABLET,10209.0
ART-INJ,2024-02-01,HEALTH CENTER,,385.0,5,VIAL,385.0
ART-INJ,2025-02-01,DISTRICT HOSPITAL,,3133.0,5,VIAL,3133.0
ITN,2025-05-01,HEALTH CENTER,,0.0,50,PIECE,0.0
RDT,2024-11-01,HEALTH CENTER,,0.0,25,PIECE,0.0
RDT,2025-11-01,HEALTH CENTER,,0.0,25,PIECE,0.0
RDT,2025-08-01,HEALTH CENTER,,43.0,25,PIECE,43.0
PYRA-SAC,2025-02-01,HEALTH CENTER,,0.0,1,SACHET,0.0
ACT-SC,2024-11-01,HEALTH CENTER,,40.0,30,BLISTER,40.0
ACT-INF,2025-02-01,HEALTH CENTER,,690.0,30,BLISTER,690.0
PYRA-COMP,2025-05-01,DISTRICT HOSPITAL,,393.0,1,TABLET,393.0
PYRA-COMP,2025-08-01,HEALTH CENTER,948.0,5681.0,1,TABLET,4733.0
ACT-SC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,9.0,1,TABLET,9.0
PYRA-SAC,2024-08-01,HEALTH CENTER,,0.0,1,SACHET,0.0
PYRA-SAC,2025-02-01,HEALTH CENTER,,0.0,1,SACHET,0.0
ART-SUP,2025-11-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ART-INJ,2025-08-01,DISTRICT HOSPITAL,,14.0,5,VIAL,14.0
ACT-SC,2025-11-01,HEALTH CENTER,593.0,261.0,30,BLISTER,-332.0
RDT,2025-08-01,HEALTH CENTER,,201.0,25,PIECE,201.0
PYRA-COMP,2025-02-01,HEALTH CENTER,,11.0,1,TABLET,11.0
QUIN,2024-08-01,HEALTH CENTER,,2944.0,1000,TABLET,2944.0
PYRA-SAC,2024-02-01,HEALTH CENTER,,32.0,1,SACHET,32.0
ITN,2024-05-01,HEALTH CENTER,879.0,142.0,50,PIECE,-737.0
PYRA-COMP,2025-02-01,HEALTH CENTER,402.0,2846.0,1,TABLET,2444.0
ACT-SC,2024-08-01,HEALTH CENTER,430.0,105.0,30,BLISTER,-325.0
ART-SUP,2025-08-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
PYRA-SAC,2024-05-01,HEALTH CENTER,868.0,334.0,1,SACHET,-534.0
ART-INJ,2024-02-01,HEALTH CENTER,1490.0,156.0,5,VIAL,-1334.0
RDT,2025-08-01,HEALTH CENTER,,0.0,25,PIECE,0.0
SP,2024-05-01,HEALTH CENTER,177.0,795.0,1000,TABLET,618.0
QUIN,2024-02-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ART-SUP,2025-05-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ACT-SC,2025-11-01,HEALTH CENTER,,332.0,30,BLISTER,332.0
PYRA-SAC,2024-08-01,HEALTH CENTER,,1.0,1,SACHET,1.0
ACT-SC,2025-11-01,DISTRICT HOSPITAL,,506.0,30,BLISTER,506.0
ITN,2025-11-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2024-05-01,HEALTH CENTER,1143.0,649.0,2,CAPSULE,-494.0
PYRA-SAC,2025-02-01,HEALTH CENTER,,8543.0,1,SACHET,8543.0
ACT-GC,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-08-01,HEALTH CENTER,,3132.0,30,BLISTER,3132.0
PYRA-SAC,2025-11-01,HEALTH CENTER,,438.0,1,SACHET,438.0
ACT-GC,2025-05-01,HEALTH CENTER,,844.0,30,BLISTER,844.0
RDT,2024-08-01,HEALTH CENTER,,0.0,25,PIECE,0.0
SP,2024-08-01,HEALTH CENTER,,1111.0,1000,TABLET,1111.0
ART-INJ,2025-11-01,HEALTH CENTER,,0.0,5,VIAL,0.0
RDT,2024-11-01,HEALTH CENTER,873.0,8269.0,25,PIECE,7396.0
ACT-INF,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
QUIN,2024-11-01,HEALTH CENTER,,8.0,1000,TABLET,8.0
ACT-GC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,1087.0,1,TABLET,1087.0
ART-SUP,2025-11-01,HEALTH CENTER,,104.0,2,CAPSULE,104.0
RDT,2024-11-01,HEALTH CENTER,,604.0,25,PIECE,604.0
ACT-GC,2024-11-01,HEALTH CENTER,,8.0,30,BLISTER,8.0
RDT,2025-08-01,HEALTH CENTER,,134.0,25,PIECE,134.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,3.0,1,TABLET,3.0
PYRA-SAC,2024-02-01,HEALTH CENTER,1074.0,263.0,1,SACHET,-811.0
ACT-INF,2024-05-01,HEALTH CENTER,1352.0,22.0,30,BLISTER,-1330.0
ART-SUP,2024-02-01,HEALTH CENTER,,7.0,2,CAPSULE,7.0
ACT-GC,2024-05-01,HEALTH CENTER,,28.0,30,BLISTER,28.0
SP,2025-02-01,DISTRICT HOSPITAL,,2290.0,1000,TABLET,2290.0
QUIN,2025-08-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ACT-AD,2024-02-01,HEALTH CENTER,,834.0,30,BLISTER,834.0
ACT-GC,2024-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-SC,2024-11-01,HEALTH CENTER,,95.0,30,BLISTER,95.0
ACT-GC,2024-11-01,HEALTH CENTER,867.0,0.0,30,BLISTER,-867.0
SP,2025-02-01,HEALTH CENTER,761.0,5105.0,1000,TABLET,4344.0
PYRA-COMP,2024-08-01,HEALTH CENTER,582.0,10063.0,1,TABLET,9481.0
ART-SUP,2024-11-01,HEALTH CENTER,1582.0,28.0,2,CAPSULE,-1554.0
PYRA-SAC,2024-05-01,DISTRICT HOSPITAL,949.0,1686.0,1,SACHET,737.0
ART-SUP,2024-02-01,HEALTH CENTER,527.0,0.0,2,CAPSULE,-527.0
PYRA-SAC,2024-02-01,HEALTH CENTER,,0.0,1,SACHET,0.0
RDT,2025-05-01,HEALTH CENTER,826.0,194.0,25,PIECE,-632.0
ACT-GC,2024-08-01,HEALTH CENTER,743.0,1134.0,30,BLISTER,391.0
PYRA-COMP,2024-02-01,HEALTH CENTER,,0.0,1,TABLET,0.0
QUIN,2024-02-01,HEALTH CENTER,,193.0,1000,TABLET,193.0
SP,2024-02-01,HEALTH CENTER,,259.0,1000,TABLET,259.0
ACT-INF,2024-02-01,DISTRICT HOSPITAL,,1065.0,30,BLISTER,1065.0
ACT-SC,2024-02-01,HEALTH CENTER,1503.0,12.0,30,BLISTER,-1491.0
RDT,2024-08-01,DISTRICT HOSPITAL,,439.0,25,PIECE,439.0
SP,2024-11-01,REGIONAL HOSPITAL,,6.0,1000,TABLET,6.0
ART-INJ,2024-08-01,HEALTH CENTER,370.0,6.0,5,VIAL,-364.0
PYRA-COMP,2024-11-01,HEALTH CENTER,92.0,0.0,1,TABLET,-92.0
PYRA-SAC,2024-11-01,DISTRICT HOSPITAL,,0.0,1,SACHET,0.0
ACT-AD,2024-02-01,DISTRICT HOSPITAL,1133.0,516.0,30,BLISTER,-617.0
SP,2025-05-01,HEALTH CENTER,,709.0,1000,TABLET,709.0
SP,2025-11-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,0.0,1,TABLET,0.0
ACT-INF,2024-02-01,HEALTH CENTER,,249.0,30,BLISTER,249.0
ACT-GC,2024-11-01,HEALTH CENTER,,31.0,30,BLISTER,31.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,4127.0,1,TABLET,4127.0
ART-INJ,2024-02-01,HEALTH CENTER,1718.0,40.0,5,VIAL,-1678.0
ACT-SC,2025-11-01,HEALTH CENTER,,2413.0,30,BLISTER,2413.0
RDT,2025-08-01,HEALTH CENTER,,2070.0,25,PIECE,2070.0
SP,2024-11-01,HEALTH CENTER,,55.0,1000,TABLET,55.0
ACT-GC,2025-11-01,HEALTH CENTER,,18.0,30,BLISTER,18.0
RDT,2025-08-01,HEALTH CENTER,,885.0,25,PIECE,885.0
ACT-INF,2024-05-01,REGIONAL HOSPITAL,,1309.0,30,BLISTER,1309.0
ART-INJ,2025-02-01,HEALTH CENTER,475.0,0.0,5,VIAL,-475.0
SP,2024-05-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
PYRA-COMP,2025-11-01,HEALTH CENTER,,21.0,1,TABLET,21.0
ACT-GC,2024-08-01,HEALTH CENTER,,9.0,30,BLISTER,9.0
ACT-INF,2024-05-01,NATIONAL HOSPITAL,,584.0,30,BLISTER,584.0
ITN,2025-11-01,HEALTH CENTER,,18.0,50,PIECE,18.0
ART-SUP,2024-08-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ACT-GC,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ITN,2024-08-01,HEALTH CENTER,,71.0,50,PIECE,71.0
QUIN,2025-02-01,REGIONAL HOSPITAL,,114.0,1000,TABLET,114.0
RDT,2024-08-01,HEALTH CENTER,,450.0,25,PIECE,450.0
ACT-AD,2024-11-01,DISTRICT HOSPITAL,,0.0,30,BLISTER,0.0
ART-SUP,2025-05-01,HEALTH CENTER,993.0,0.0,2,CAPSULE,-993.0
ACT-GC,2024-11-01,HEALTH CENTER,,1328.0,30,BLISTER,1328.0
ACT-SC,2024-02-01,REGIONAL HOSPITAL,,3.0,30,BLISTER,3.0
SP,2024-05-01,HEALTH CENTER,,137.0,1000,TABLET,137.0
ITN,2025-02-01,HEALTH CENTER,195.0,0.0,50,PIECE,-195.0
ART-INJ,2024-08-01,HEALTH CENTER,460.0,0.0,5,VIAL,-460.0
ACT-GC,2024-08-01,HEALTH CENTER,,815.0,30,BLISTER,815.0
SP,2025-08-01,HEALTH CENTER,1326.0,237.0,1000,TABLET,-1089.0
ITN,2024-08-01,HEALTH CENTER,,92.0,50,PIECE,92.0
PYRA-COMP,2025-02-01,HEALTH CENTER,,5.0,1,TABLET,5.0
PYRA-SAC,2025-02-01,HEALTH CENTER,,1384.0,1,SACHET,1384.0
ACT-INF,2024-02-01,HEALTH CENTER,,28.0,30,BLISTER,28.0
PYRA-SAC,2024-05-01,HEALTH CENTER,333.0,1.0,1,SACHET,-332.0
SP,2025-11-01,HEALTH CENTER,265.0,0.0,1000,TABLET,-265.0
ITN,2024-11-01,HEALTH CENTER,870.0,0.0,50,PIECE,-870.0
ART-SUP,2025-05-01,HEALTH CENTER,2012.0,2284.0,2,CAPSULE,272.0
SP,2024-11-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ACT-INF,2024-11-01,HEALTH CENTER,,580.0,30,BLISTER,580.0
SP,2024-11-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
PYRA-SAC,2025-08-01,HEALTH CENTER,,734.0,1,SACHET,734.0
PYRA-COMP,2025-08-01,HEALTH CENTER,,295.0,1,TABLET,295.0
QUIN,2025-08-01,HEALTH CENTER,283.0,25.0,1000,TABLET,-258.0
ACT-GC,2025-02-01,HEALTH CENTER,,2064.0,30,BLISTER,2064.0
QUIN,2024-08-01,HEALTH CENTER,,378.0,1000,TABLET,378.0
ART-INJ,2025-05-01,DISTRICT HOSPITAL,,3.0,5,VIAL,3.0
QUIN,2025-11-01,HEALTH CENTER,,406.0,1000,TABLET,406.0
ACT-SC,2025-02-01,HEALTH CENTER,,10.0,30,BLISTER,10.0
ART-SUP,2025-02-01,HEALTH CENTER,513.0,0.0,2,CAPSULE,-513.0
ACT-AD,2024-02-01,HEALTH CENTER,,51.0,30,BLISTER,51.0
ACT-INF,2024-05-01,HEALTH CENTER,,648.0,30,BLISTER,648.0
PYRA-SAC,2024-02-01,HEALTH CENTER,709.0,0.0,1,SACHET,-709.0
QUIN,2025-05-01,HEALTH CENTER,,1.0,1000,TABLET,1.0
RDT,2025-11-01,DISTRICT HOSPITAL,,0.0,25,PIECE,0.0
ACT-AD,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
