product_primary_name,processing_periods_name,facility_type_name,beginning_balance,quantity_received,quantity_dispensed,stock_in_hand,quantity_requested,quantity_approved,total_losses_and_adjustments,amc,pack_size,zone,dispensing_unit
ACT-GC,2024-04-01,HEALTH CENTER,80.0,0.0,3.0,73.0,,69.0,-207,1.0,30,DISTRICT14,BLISTER
QUIN,2025-01-01,HEALTH CENTER,2820.0,539.0,415.0,1151.0,,4.0,-117,178.0,1000,DISTRICT8,TABLET
RDT,2024-03-01,HEALTH CENTER,1500.0,0.0,366.0,753.0,251.0,1562.0,32,235.0,25,DISTRICT32,PIECE
SP,2025-10-01,HEALTH CENTER,15.0,2.0,24.0,130.0,575.0,0.0,112,1.0,1000,DISTRICT3,TABLET
ACT-INF,2025-01-01,HEALTH CENTER,66.0,74.0,80.0,26.0,,2257.0,-836,18.0,30,DISTRICT13,BLISTER
ACT-SC,2025-05-01,HEALTH CENTER,766.0,17.0,111.0,193.0,,427.0,-305,224.0,30,DISTRICT23,BLISTER
ACT-SC,2024-01-01,HEALTH CENTER,1167.0,559.0,587.0,4174.0,,847.0,654,801.0,30,DISTRICT27,BLISTER
ACT-AD,2025-01-01,HEALTH CENTER,128.0,926.0,319.0,45.0,,682.0,-122,343.0,30,DISTRICT15,BLISTER
ITN,2023-12-01,HEALTH CENTER,349.0,0.0,21.0,2.0,377.0,58.0,2,8.0,50,DISTRICT31,PIECE
ACT-AD,2025-10-01,HEALTH CENTER,1612.0,540.0,138.0,622.0,,5003.0,110,141.0,30,DISTRICT29,BLISTER
ACT-SC,2024-06-01,HEALTH CENTER,599.0,42.0,238.0,654.0,860.0,456.0,474,350.0,30,DISTRICT28,BLISTER
PYRA-SAC,2024-11-01,HEALTH CENTER,113.0,407.0,82.0,186.0,,1.0,-174,69.0,1,DISTRICT20,SACHET
ART-INJ,2024-12-01,HEALTH CENTER,249.0,53.0,57.0,117.0,,1.0,27,5.0,5,DISTRICT13,VIAL
ACT-INF,2024-08-01,HEALTH CENTER,5888.0,119.0,432.0,6550.0,,2641.0,-541,328.0,30,DISTRICT12,BLISTER
SP,2024-06-01,HEALTH CENTER,388.0,0.0,78.0,360.0,,582.0,-261,179.0,1000,DISTRICT8,TABLET
QUIN,2024-01-01,HEALTH CENTER,70.0,0.0,27.0,20.0,,1.0,405,4.0,1000,DISTRICT27,TABLET
SP,2025-09-01,HEALTH CENTER,4213.0,0.0,375.0,1496.0,,0.0,458,367.0,1000,DISTRICT2,TABLET
ART-INJ,2025-05-01,HEALTH CENTER,2565.0,1.0,649.0,2395.0,610.0,159.0,230,756.0,5,DISTRICT3,VIAL
ART-INJ,2024-02-01,DISTRICT HOSPITAL,218.0,477.0,64.0,476.0,,0.0,398,121.0,5,DISTRICT15,VIAL
ACT-INF,2024-05-01,HEALTH CENTER,166.0,50.0,216.0,990.0,,268.0,-334,150.0,30,DISTRICT3,BLISTER
SP,2025-09-01,HEALTH CENTER,37.0,1.0,1.0,4.0,583.0,0.0,-1047,1.0,1000,DISTRICT31,TABLET
ART-INJ,2024-12-01,HEALTH CENTER,1170.0,205.0,428.0,2236.0,1098.0,,-456,578.0,5,DISTRICT8,VIAL
ACT-AD,2024-05-01,HEALTH CENTER,107.0,0.0,27.0,86.0,677.0,0.0,-233,16.0,30,DISTRICT23,BLISTER
RDT,2024-05-01,HEALTH CENTER,1583.0,0.0,315.0,722.0,,5109.0,600,409.0,25,DISTRICT2,PIECE
ART-SUP,2024-05-01,HEALTH CENTER,366.0,0.0,74.0,114.0,,0.0,883,26.0,2,DISTRICT33,CAPSULE
QUIN,2024-05-01,HEALTH CENTER,50.0,0.0,147.0,159.0,,54.0,-327,126.0,1000,DISTRICT36,TABLET
ITN,2025-08-01,DISTRICT HOSPITAL,2328.0,703.0,2037.0,2485.0,,,0,1797.0,50,DISTRICT11,PIECE
RDT,2025-10-01,HEALTH CENTER,1162.0,543.0,335.0,2221.0,291.0,4.0,-3,227.0,25,DISTRICT13,PIECE
ART-SUP,2025-01-01,HEALTH CENTER,492.0,2514.0,596.0,714.0,1000.0,3493.0,518,710.0,2,DISTRICT30,CAPSULE
ART-INJ,2025-02-01,HEALTH CENTER,363.0,118.0,397.0,145.0,527.0,7513.0,219,370.0,5,DISTRICT33,VIAL
QUIN,2024-05-01,HEALTH CENTER,29.0,0.0,25.0,40.0,,8.0,602,4.0,1000,DISTRICT30,TABLET
ART-SUP,2024-05-01,DISTRICT HOSPITAL,97.0,186.0,149.0,76.0,,7.0,-83,283.0,2,DISTRICT15,CAPSULE
ACT-SC,2025-11-01,HEALTH CENTER,499.0,227.0,418.0,548.0,,,-17,567.0,30,DISTRICT15,BLISTER
ACT-SC,2024-06-01,DISTRICT HOSPITAL,1290.0,0.0,196.0,1104.0,741.0,0.0,364,119.0,30,DISTRICT33,BLISTER
ART-SUP,2025-08-01,HEALTH CENTER,35.0,20.0,58.0,78.0,,527.0,-15,56.0,2,DISTRICT27,CAPSULE
ITN,2024-03-01,HEALTH CENTER,32.0,1.0,5.0,27.0,,1.0,-112,0.0,50,DISTRICT10,PIECE
ART-INJ,2024-04-01,HEALTH CENTER,301.0,897.0,251.0,709.0,,,106,319.0,5,DISTRICT24,VIAL
QUIN,2024-11-01,HEALTH CENTER,754.0,1890.0,335.0,3686.0,,6.0,896,69.0,1000,DISTRICT11,TABLET
ACT-GC,2025-09-01,HEALTH CENTER,304.0,1.0,36.0,293.0,595.0,0.0,58,25.0,30,DISTRICT22,BLISTER
PYRA-SAC,2025-08-01,HEALTH CENTER,84.0,3.0,196.0,73.0,,2756.0,-719,375.0,1,DISTRICT28,SACHET
ACT-SC,2024-11-01,HEALTH CENTER,1101.0,45.0,493.0,1877.0,,,910,535.0,30,DISTRICT32,BLISTER
ITN,2025-05-01,HEALTH CENTER,1261.0,0.0,215.0,779.0,,1302.0,-552,81.0,50,DISTRICT35,PIECE
ART-INJ,2025-06-01,HEALTH CENTER,132.0,0.0,69.0,318.0,,,-117,32.0,5,DISTRICT28,VIAL
ART-INJ,2024-01-01,HEALTH CENTER,200.0,3.0,215.0,678.0,,0.0,226,146.0,5,DISTRICT32,VIAL
ART-SUP,2025-05-01,HEALTH CENTER,183.0,10.0,17.0,43.0,,0.0,421,2.0,2,DISTRICT37,CAPSULE
ACT-AD,2024-09-01,REGIONAL HOSPITAL,3045.0,1104.0,877.0,3002.0,,2.0,301,660.0,30,DISTRICT3,BLISTER
ACT-AD,2025-10-01,HEALTH CENTER,632.0,13.0,75.0,293.0,,60.0,555,32.0,30,DISTRICT26,BLISTER
PYRA-SAC,2025-06-01,HEALTH CENTER,43.0,0.0,2.0,1.0,,487.0,-501,10.0,1,DISTRICT14,SACHET
ITN,2025-07-01,HEALTH CENTER,2225.0,450.0,942.0,2321.0,654.0,2098.0,418,836.0,50,DISTRICT16,PIECE
RDT,2024-04-01,HEALTH CENTER,368.0,173.0,164.0,164.0,,,-118,103.0,25,DISTRICT24,PIECE
PYRA-COMP,2025-04-01,HEALTH CENTER,0.0,30.0,1.0,4.0,,0.0,-32,0.0,1,DISTRICT18,TABLET
ART-SUP,2025-06-01,HEALTH CENTER,745.0,113.0,292.0,1242.0,,,-417,243.0,2,DISTRICT32,CAPSULE
PYRA-SAC,2024-07-01,HEALTH CENTER,3047.0,1.0,302.0,2391.0,,1.0,-450,92.0,1,DISTRICT35,SACHET
ART-SUP,2025-06-01,HEALTH CENTER,211.0,2.0,2.0,43.0,,0.0,-624,3.0,2,DISTRICT15,CAPSULE
QUIN,2025-08-01,HEALTH CENTER,4538.0,102.0,1168.0,3322.0,,98.0,-348,494.0,1000,DISTRICT23,TABLET
ACT-AD,2025-03-01,HEALTH CENTER,29.0,1.0,4.0,12.0,,,171,7.0,30,DISTRICT36,BLISTER
ITN,2024-06-01,HEALTH CENTER,809.0,572.0,634.0,2007.0,,,-674,431.0,50,DISTRICT32,PIECE
QUIN,2025-02-01,HEALTH CENTER,10625.0,50.0,2686.0,6059.0,,,112,2913.0,1000,DISTRICT30,TABLET
ACT-SC,2025-11-01,HEALTH CENTER,2476.0,46.0,979.0,3773.0,,8.0,755,771.0,30,DISTRICT3,BLISTER
ART-SUP,2024-03-01,DISTRICT HOSPITAL,174.0,0.0,2.0,164.0,,1.0,370,3.0,2,DISTRICT28,CAPSULE
ART-INJ,2024-11-01,DISTRICT HOSPITAL,192.0,32.0,53.0,203.0,,0.0,-466,10.0,5,DISTRICT36,VIAL
ACT-GC,2024-09-01,HEALTH CENTER,797.0,817.0,516.0,2847.0,,3.0,-374,247.0,30,DISTRICT37,BLISTER
ACT-GC,2025-06-01,HEALTH CENTER,1282.0,0.0,196.0,664.0,501.0,,39,213.0,30,DISTRICT1,BLISTER
ART-SUP,2025-08-01,HEALTH CENTER,286.0,19.0,106.0,512.0,498.0,184.0,462,91.0,2,DISTRICT5,CAPSULE
QUIN,2025-10-01,HEALTH CENTER,560.0,18.0,71.0,65.0,,,-266,13.0,1000,DISTRICT23,TABLET
ART-INJ,2025-07-01,HEALTH CENTER,587.0,624.0,471.0,942.0,,4096.0,243,94.0,5,DISTRICT10,VIAL
RDT,2024-11-01,HEALTH CENTER,1317.0,1.0,331.0,538.0,1098.0,557.0,127,512.0,25,DISTRICT24,PIECE
PYRA-SAC,2025-07-01,HEALTH CENTER,361.0,44.0,345.0,364.0,637.0,2.0,463,354.0,1,DISTRICT5,SACHET
ACT-AD,2025-10-01,HEALTH CENTER,1080.0,54.0,470.0,1795.0,723.0,160.0,350,526.0,30,DISTRICT1,BLISTER
RDT,2024-10-01,HEALTH CENTER,13.0,43.0,37.0,36.0,,27.0,-432,85.0,25,DISTRICT11,PIECE
ACT-GC,2024-12-01,HEALTH CENTER,1378.0,6.0,738.0,1624.0,,,-582,620.0,30,DISTRICT3,BLISTER
ART-INJ,2024-05-01,HEALTH CENTER,1252.0,9.0,285.0,340.0,737.0,0.0,14,266.0,5,DISTRICT27,VIAL
ART-SUP,2024-12-01,HEALTH CENTER,29.0,3.0,27.0,154.0,,52.0,238,4.0,2,DISTRICT19,CAPSULE
ART-INJ,2024-10-01,HEALTH CENTER,954.0,1.0,78.0,354.0,,0.0,-218,171.0,5,DISTRICT1,VIAL
ACT-GC,2025-08-01,HEALTH CENTER,438.0,0.0,21.0,150.0,,0.0,-144,6.0,30,DISTRICT36,BLISTER
QUIN,2025-07-01,HEALTH CENTER,342.0,9.0,97.0,1009.0,,1645.0,-520,166.0,1000,DISTRICT29,TABLET
ART-INJ,2025-03-01,HEALTH CENTER,406.0,0.0,16.0,54.0,,,-267,1.0,5,DISTRICT13,VIAL
QUIN,2025-01-01,HEALTH CENTER,567.0,0.0,8.0,398.0,,0.0,361,11.0,1000,DISTRICT23,TABLET
PYRA-SAC,2024-06-01,HEALTH CENTER,178.0,682.0,170.0,2443.0,1021.0,,-486,77.0,1,DISTRICT1,SACHET
ART-INJ,2025-06-01,HEALTH CENTER,179.0,22.0,60.0,152.0,,79.0,203,55.0,5,DISTRICT33,VIAL
ITN,2024-02-01,HEALTH CENTER,411.0,1.0,36.0,182.0,537.0,,306,15.0,50,DISTRICT13,PIECE
QUIN,2025-03-01,HEALTH CENTER,49.0,0.0,20.0,185.0,,0.0,330,1.0,1000,DISTRICT19,TABLET
QUIN,2024-07-01,HEALTH CENTER,2369.0,40.0,192.0,398.0,327.0,1.0,-41,120.0,1000,DISTRICT10,TABLET
PYRA-COMP,2025-03-01,DISTRICT HOSPITAL,9.0,546.0,12.0,175.0,186.0,,67,1.0,1,DISTRICT22,TABLET
RDT,2023-12-01,HEALTH CENTER,1608.0,25.0,56.0,858.0,774.0,6.0,-127,35.0,25,DISTRICT26,PIECE
ACT-GC,2024-11-01,HEALTH CENTER,319.0,20.0,519.0,546.0,,193.0,452,337.0,30,DISTRICT24,BLISTER
ACT-GC,2025-11-01,DISTRICT HOSPITAL,195.0,46.0,111.0,519.0,995.0,227.0,-39,74.0,30,DISTRICT33,BLISTER
ART-INJ,2024-08-01,HEALTH CENTER,1156.0,1.0,542.0,828.0,1187.0,,185,629.0,5,DISTRICT22,VIAL
SP,2025-03-01,HEALTH CENTER,107.0,55.0,46.0,426.0,620.0,1.0,493,51.0,1000,DISTRICT13,TABLET
ACT-INF,2025-10-01,HEALTH CENTER,66.0,0.0,19.0,76.0,,,174,1.0,30,DISTRICT1,BLISTER
ACT-GC,2024-05-01,HEALTH CENTER,1583.0,0.0,28.0,451.0,351.0,0.0,-304,96.0,30,DISTRICT28,BLISTER
ACT-SC,2024-11-01,HEALTH CENTER,435.0,0.0,367.0,249.0,716.0,870.0,589,470.0,30,DISTRICT36,BLISTER
ACT-INF,2025-08-01,DISTRICT HOSPITAL,6171.0,792.0,1891.0,4851.0,498.0,4186.0,477,1827.0,30,DISTRICT1,BLISTER
ACT-SC,2024-09-01,HEALTH CENTER,1182.0,964.0,20.0,1213.0,512.0,,-55,24.0,30,DISTRICT22,BLISTER
ART-SUP,2023-12-01,HEALTH CENTER,1426.0,0.0,82.0,1363.0,,41.0,216,11.0,2,DISTRICT3,CAPSULE
QUIN,2024-10-01,HEALTH CENTER,3386.0,0.0,614.0,2324.0,,,110,103.0,1000,DISTRICT14,TABLET
ACT-INF,2025-07-01,HEALTH CENTER,226.0,1865.0,74.0,1645.0,,123.0,-81,293.0,30,DISTRICT30,BLISTER
ACT-AD,2025-02-01,HEALTH CENTER,581.0,3.0,9.0,649.0,557.0,0.0,617,4.0,30,DISTRICT14,BLISTER
ACT-INF,2024-09-01,HEALTH CENTER,2862.0,3.0,626.0,3602.0,450.0,,361,1218.0,30,DISTRICT35,BLISTER
ACT-AD,2024-12-01,HEALTH CENTER,121.0,60.0,110.0,100.0,487.0,16.0,181,52.0,30,DISTRICT19,BLISTER
QUIN,2024-07-01,DISTRICT HOSPITAL,784.0,7.0,418.0,2437.0,,25.0,240,693.0,1000,DISTRICT28,TABLET
ITN,2024-12-01,HEALTH CENTER,3183.0,281.0,667.0,4848.0,,0.0,457,283.0,50,DISTRICT32,PIECE
SP,2025-08-01,DISTRICT HOSPITAL,666.0,1.0,36.0,386.0,,133.0,857,116.0,1000,DISTRICT26,TABLET
ART-SUP,2025-10-01,HEALTH CENTER,331.0,5.0,69.0,89.0,,19.0,-31,12.0,2,DISTRICT3,CAPSULE
ART-INJ,2025-02-01,HEALTH CENTER,1291.0,124.0,295.0,2122.0,1384.0,,-401,203.0,5,DISTRICT27,VIAL
PYRA-SAC,2025-06-01,HEALTH CENTER,1037.0,279.0,562.0,1957.0,,2524.0,417,668.0,1,DISTRICT3,SACHET
ACT-INF,2025-04-01,HEALTH CENTER,349.0,910.0,82.0,839.0,475.0,,252,54.0,30,DISTRICT16,BLISTER
PYRA-SAC,2023-12-01,HEALTH CENTER,308.0,15.0,93.0,220.0,,0.0,424,11.0,1,DISTRICT10,SACHET
ART-SUP,2024-02-01,HEALTH CENTER,2384.0,2012.0,474.0,3077.0,417.0,0.0,-693,607.0,2,DISTRICT32,CAPSULE
ART-SUP,2025-06-01,HEALTH CENTER,216.0,1.0,28.0,299.0,,,818,11.0,2,DISTRICT38,CAPSULE
SP,2024-03-01,HEALTH CENTER,3211.0,2.0,668.0,3336.0,,143.0,-409,1340.0,1000,DISTRICT28,TABLET
PYRA-COMP,2025-11-01,DISTRICT HOSPITAL,314.0,3.0,140.0,168.0,,2626.0,-436,160.0,1,DISTRICT21,TABLET
ART-INJ,2024-03-01,HEALTH CENTER,2107.0,481.0,519.0,4812.0,514.0,2.0,839,532.0,5,DISTRICT10,VIAL
ART-SUP,2025-09-01,HEALTH CENTER,4439.0,0.0,935.0,1186.0,1517.0,957.0,315,1253.0,2,DISTRICT33,CAPSULE
ACT-AD,2025-02-01,HEALTH CENTER,101.0,18.0,32.0,405.0,,,298,5.0,30,DISTRICT26,BLISTER
ACT-INF,2025-07-01,HEALTH CENTER,156.0,0.0,115.0,421.0,,169.0,684,187.0,30,DISTRICT29,BLISTER
ITN,2025-02-01,HEALTH CENTER,1172.0,0.0,131.0,1056.0,1253.0,,460,204.0,50,DISTRICT20,PIECE
ART-SUP,2025-02-01,HEALTH CENTER,530.0,71.0,172.0,2061.0,,0.0,128,103.0,2,DISTRICT30,CAPSULE
PYRA-SAC,2025-06-01,HEALTH CENTER,94.0,10.0,195.0,99.0,,113.0,-182,26.0,1,DISTRICT28,SACHET
RDT,2024-11-01,HEALTH CENTER,948.0,759.0,787.0,500.0,,120.0,-147,564.0,25,DISTRICT24,PIECE
ACT-INF,2025-01-01,HEALTH CENTER,2633.0,143.0,598.0,1270.0,,,531,257.0,30,DISTRICT31,BLISTER
ACT-SC,2024-06-01,HEALTH CENTER,25.0,369.0,129.0,37.0,,1136.0,545,138.0,30,DISTRICT19,BLISTER
PYRA-SAC,2024-02-01,HEALTH CENTER,3.0,271.0,1.0,103.0,522.0,0.0,218,0.0,1,DISTRICT10,SACHET
ACT-GC,2024-05-01,HEALTH CENTER,253.0,5.0,227.0,123.0,,1.0,-441,94.0,30,DISTRICT33,BLISTER
ACT-AD,2025-09-01,HEALTH CENTER,424.0,2902.0,318.0,636.0,,0.0,156,200.0,30,DISTRICT10,BLISTER
PYRA-COMP,2024-11-01,HEALTH CENTER,1326.0,681.0,623.0,4648.0,,8946.0,297,392.0,1,DISTRICT29,TABLET
ACT-AD,2024-12-01,HEALTH CENTER,1219.0,735.0,368.0,5544.0,1294.0,154.0,774,562.0,30,DISTRICT29,BLISTER
ITN,2025-09-01,HEALTH CENTER,289.0,189.0,120.0,124.0,639.0,678.0,35,161.0,50,DISTRICT21,PIECE
ART-INJ,2025-04-01,HEALTH CENTER,97.0,0.0,127.0,558.0,,5.0,390,110.0,5,DISTRICT36,VIAL
ACT-SC,2025-09-01,HEALTH CENTER,728.0,330.0,143.0,1772.0,,,2,103.0,30,DISTRICT27,BLISTER
ITN,2024-05-01,HEALTH CENTER,1107.0,244.0,208.0,3299.0,,,5,243.0,50,DISTRICT4,PIECE
ACT-AD,2024-03-01,HEALTH CENTER,1605.0,5.0,300.0,347.0,1539.0,6139.0,-574,209.0,30,DISTRICT31,BLISTER
ACT-INF,2025-01-01,DISTRICT HOSPITAL,1039.0,0.0,28.0,507.0,,0.0,287,2.0,30,DISTRICT24,BLISTER
ITN,2025-07-01,HEALTH CENTER,3027.0,343.0,859.0,1695.0,,1144.0,-842,1045.0,50,DISTRICT35,PIECE
ITN,2025-05-01,HEALTH CENTER,151.0,0.0,183.0,29.0,880.0,6707.0,-134,42.0,50,DISTRICT22,PIECE
RDT,2025-10-01,HEALTH CENTER,270.0,0.0,46.0,114.0,344.0,48.0,99,31.0,25,DISTRICT2,PIECE
QUIN,2025-06-01,HEALTH CENTER,137.0,641.0,340.0,1062.0,,0.0,760,242.0,1000,DISTRICT4,TABLET
QUIN,2024-08-01,HEALTH CENTER,3.0,0.0,6.0,71.0,,2.0,388,4.0,1000,DISTRICT26,TABLET
SP,2025-11-01,HEALTH CENTER,1893.0,71.0,825.0,676.0,,,-606,366.0,1000,DISTRICT23,TABLET
ACT-AD,2025-01-01,HEALTH CENTER,612.0,33.0,450.0,966.0,,91.0,-379,342.0,30,DISTRICT13,BLISTER
ACT-GC,2025-09-01,HEALTH CENTER,3.0,579.0,165.0,49.0,,4367.0,240,226.0,30,DISTRICT37,BLISTER
RDT,2025-04-01,HEALTH CENTER,2622.0,245.0,379.0,844.0,,4418.0,353,158.0,25,DISTRICT23,PIECE
SP,2024-07-01,HEALTH CENTER,1459.0,0.0,39.0,416.0,289.0,0.0,843,23.0,1000,DISTRICT36,TABLET
ITN,2025-01-01,HEALTH CENTER,407.0,1159.0,371.0,1906.0,,6.0,-624,130.0,50,DISTRICT16,PIECE
ART-SUP,2024-08-01,HEALTH CENTER,2082.0,612.0,270.0,2230.0,,13.0,-1014,340.0,2,DISTRICT28,CAPSULE
SP,2024-10-01,HEALTH CENTER,4275.0,63.0,603.0,2714.0,,33.0,393,562.0,1000,DISTRICT15,TABLET
PYRA-COMP,2025-03-01,HEALTH CENTER,25.0,8.0,31.0,2.0,708.0,28.0,-166,11.0,1,DISTRICT32,TABLET
ART-INJ,2024-08-01,HEALTH CENTER,131.0,133.0,58.0,281.0,,677.0,490,9.0,5,DISTRICT6,VIAL
ACT-GC,2025-05-01,HEALTH CENTER,3599.0,153.0,876.0,3940.0,519.0,0.0,-508,781.0,30,DISTRICT28,BLISTER
ITN,2025-03-01,HEALTH CENTER,1210.0,16.0,12.0,953.0,,1.0,-732,3.0,50,DISTRICT7,PIECE
PYRA-COMP,2024-03-01,HEALTH CENTER,1283.0,188.0,274.0,1216.0,,477.0,-525,201.0,1,DISTRICT15,TABLET
ACT-AD,2024-09-01,HEALTH CENTER,1677.0,0.0,58.0,454.0,,0.0,-924,39.0,30,DISTRICT16,BLISTER
ACT-INF,2024-03-01,HEALTH CENTER,2457.0,949.0,633.0,2777.0,,1.0,-14,383.0,30,DISTRICT24,BLISTER
ART-SUP,2025-01-01,HEALTH CENTER,1279.0,31.0,440.0,423.0,,715.0,72,282.0,2,DISTRICT23,CAPSULE
PYRA-COMP,2025-09-01,HEALTH CENTER,42.0,0.0,14.0,93.0,311.0,0.0,41,4.0,1,DISTRICT16,TABLET
SP,2025-09-01,HEALTH CENTER,10072.0,7.0,1275.0,5216.0,,29.0,118,859.0,1000,DISTRICT33,TABLET
ACT-INF,2024-02-01,HEALTH CENTER,1781.0,16.0,301.0,110.0,493.0,200.0,261,183.0,30,DISTRICT20,BLISTER
SP,2025-11-01,HEALTH CENTER,6501.0,290.0,1350.0,3901.0,,74.0,-572,1585.0,1000,DISTRICT10,TABLET
ACT-INF,2024-04-01,HEALTH CENTER,233.0,543.0,52.0,764.0,,0.0,378,121.0,30,DISTRICT24,BLISTER
ITN,2025-05-01,HEALTH CENTER,618.0,494.0,720.0,1791.0,794.0,12487.0,-205,394.0,50,DISTRICT28,PIECE
PYRA-SAC,2025-09-01,HEALTH CENTER,475.0,354.0,110.0,894.0,,,-11,74.0,1,DISTRICT10,SACHET
ACT-AD,2024-04-01,HEALTH CENTER,116.0,3.0,17.0,100.0,,,526,1.0,30,DISTRICT25,BLISTER
PYRA-SAC,2025-01-01,HEALTH CENTER,2.0,1.0,1.0,1.0,,0.0,311,0.0,1,DISTRICT35,SACHET
SP,2025-11-01,HEALTH CENTER,5844.0,55.0,968.0,4427.0,1537.0,,244,711.0,1000,DISTRICT28,TABLET
QUIN,2024-11-01,HEALTH CENTER,283.0,0.0,117.0,645.0,,,100,148.0,1000,DISTRICT13,TABLET
RDT,2024-10-01,HEALTH CENTER,267.0,0.0,53.0,138.0,,0.0,-619,10.0,25,DISTRICT17,PIECE
ART-INJ,2025-09-01,HEALTH CENTER,2387.0,0.0,355.0,294.0,856.0,367.0,177,375.0,5,DISTRICT29,VIAL
ACT-SC,2024-02-01,HEALTH CENTER,1014.0,0.0,175.0,812.0,,2211.0,-110,157.0,30,DISTRICT23,BLISTER
ITN,2025-04-01,HEALTH CENTER,1621.0,0.0,306.0,2813.0,630.0,44.0,648,212.0,50,DISTRICT1,PIECE
SP,2024-11-01,HEALTH CENTER,2045.0,0.0,156.0,867.0,,491.0,-406,128.0,1000,DISTRICT14,TABLET
ART-SUP,2024-02-01,HEALTH CENTER,78.0,0.0,44.0,41.0,,0.0,-137,4.0,2,DISTRICT20,CAPSULE
PYRA-SAC,2025-04-01,HEALTH CENTER,21.0,104.0,77.0,8.0,,4.0,109,34.0,1,DISTRICT28,SACHET
ITN,2025-03-01,DISTRICT HOSPITAL,2246.0,123.0,664.0,3223.0,,,738,756.0,50,DISTRICT31,PIECE
PYRA-COMP,2023-12-01,HEALTH CENTER,1.0,0.0,0.0,4.0,,0.0,-653,0.0,1,DISTRICT26,TABLET
ART-INJ,2024-12-01,DISTRICT HOSPITAL,136.0,0.0,46.0,54.0,,,495,97.0,5,DISTRICT13,VIAL
ACT-SC,2025-06-01,HEALTH CENTER,418.0,40.0,100.0,888.0,,11.0,33,53.0,30,DISTRICT38,BLISTER
ACT-SC,2025-07-01,HEALTH CENTER,1.0,0.0,10.0,2.0,,,142,1.0,30,DISTRICT28,BLISTER
ART-SUP,2025-05-01,HEALTH CENTER,2880.0,165.0,461.0,869.0,,293.0,-395,549.0,2,DISTRICT9,CAPSULE
SP,2024-12-01,HEALTH CENTER,645.0,0.0,260.0,674.0,,209.0,-404,123.0,1000,DISTRICT9,TABLET
PYRA-COMP,2025-11-01,HEALTH CENTER,927.0,65.0,212.0,796.0,,77.0,164,353.0,1,DISTRICT29,TABLET
ITN,2025-05-01,HEALTH CENTER,427.0,219.0,417.0,605.0,,5485.0,198,291.0,50,DISTRICT5,PIECE
ITN,2024-10-01,HEALTH CENTER,882.0,47.0,42.0,995.0,,1.0,308,17.0,50,DISTRICT28,PIECE
ITN,2024-10-01,HEALTH CENTER,533.0,18.0,494.0,218.0,342.0,,-298,480.0,50,DISTRICT1,PIECE
SP,2025-07-01,HEALTH CENTER,359.0,0.0,95.0,465.0,497.0,0.0,-147,5.0,1000,DISTRICT10,TABLET
QUIN,2025-09-01,HEALTH CENTER,5229.0,1.0,874.0,3411.0,,,-191,300.0,1000,DISTRICT11,TABLET
PYRA-SAC,2025-09-01,HEALTH CENTER,1911.0,4.0,362.0,1820.0,226.0,1.0,419,396.0,1,DISTRICT5,SACHET
ACT-AD,2025-05-01,HEALTH CENTER,3468.0,2269.0,1385.0,5149.0,1116.0,9.0,-58,1139.0,30,DISTRICT36,BLISTER
ART-SUP,2024-01-01,HEALTH CENTER,566.0,30.0,71.0,539.0,720.0,,492,46.0,2,DISTRICT20,CAPSULE
PYRA-COMP,2024-02-01,HEALTH CENTER,57.0,252.0,16.0,176.0,,3117.0,-133,13.0,1,DISTRICT25,TABLET
RDT,2024-08-01,HEALTH CENTER,49.0,280.0,187.0,803.0,761.0,2147.0,-181,66.0,25,DISTRICT2,PIECE
PYRA-SAC,2024-08-01,DISTRICT HOSPITAL,2708.0,56.0,211.0,918.0,,0.0,-798,29.0,1,DISTRICT19,SACHET
ACT-SC,2024-07-01,HEALTH CENTER,460.0,368.0,170.0,73.0,,,409,99.0,30,DISTRICT1,BLISTER
ART-SUP,2025-02-01,HEALTH CENTER,786.0,10.0,193.0,598.0,,9.0,-687,172.0,2,DISTRICT16,CAPSULE
ACT-SC,2025-03-01,HEALTH CENTER,345.0,0.0,45.0,125.0,,441.0,152,46.0,30,DISTRICT25,BLISTER
ACT-INF,2025-07-01,HEALTH CENTER,92.0,21.0,8.0,283.0,301.0,0.0,44,2.0,30,DISTRICT11,BLISTER
SP,2025-09-01,HEALTH CENTER,2938.0,0.0,480.0,1607.0,,,54,606.0,1000,DISTRICT12,TABLET
ACT-INF,2025-06-01,HEALTH CENTER,558.0,15.0,190.0,1027.0,840.0,,250,106.0,30,DISTRICT10,BLISTER
SP,2025-03-01,HEALTH CENTER,17.0,0.0,5.0,16.0,647.0,981.0,-238,6.0,1000,DISTRICT21,TABLET
QUIN,2024-12-01,HEALTH CENTER,2549.0,138.0,209.0,2691.0,,0.0,-177,110.0,1000,DISTRICT26,TABLET
ART-INJ,2024-11-01,HEALTH CENTER,451.0,681.0,249.0,1738.0,,0.0,163,331.0,5,DISTRICT28,VIAL
SP,2025-11-01,HEALTH CENTER,674.0,0.0,60.0,175.0,319.0,2.0,97,40.0,1000,DISTRICT12,TABLET
RDT,2025-05-01,HEALTH CENTER,119.0,0.0,23.0,142.0,,145.0,477,23.0,25,DISTRICT19,PIECE
ACT-GC,2024-04-01,HEALTH CENTER,2430.0,13.0,218.0,2282.0,,0.0,-361,504.0,30,DISTRICT16,BLISTER
ITN,2024-05-01,HEALTH CENTER,181.0,1.0,41.0,183.0,,49.0,-441,140.0,50,DISTRICT14,PIECE
